united_code,lake,date,year,month,jd,time,depth,light_percent,light_situ,log_e_light,flag
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,3,29.85,193.5148,5.265353995,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,4,17.83,115.6062,4.750189588,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,5,12.4,80.42173,4.387284413,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,6,10.85,70.36902,4.253753109,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,7,8.529,55.28994,4.012590975,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,8,4.071,26.38838,3.272923762,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,9,2.52,16.33566,2.793350448,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,10,1.705,11.05799,2.403153244,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,11,1.24,8.042173,2.08469932,no
224_2016-08-16,224,2016-08-16,2016,8,229,8:20:00,12,0.891,5.780312,1.75445766,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,0,100,1254.1,7.134173463,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,0.5,92.41,1041.713,6.948621753,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,1,61.75,696.1506,6.545566016,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,2,47.82,539.0769,6.289858232,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,3,34.89,393.3125,5.974604461,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,4,24.52,276.4497,5.622028888,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,5,17.5,197.2846,5.284647356,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,6,12.03,135.7117,4.910532783,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,7,8.806,99.27058,4.597849253,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,8,6.354,71.6256,4.271452552,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,9,4.013,45.23722,3.811920199,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,10,2.831,31.91738,3.463150689,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,11,1.828,20.60807,3.025682747,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,12,1.326,14.95342,2.704940036,no
224_2016-08-30,224,2016-08-30,2016,8,243,9:45:00,13,1.036,11.68628,2.458415504,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,0,100,340.55,5.830561958,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,0.5,71.58,219.9032,5.39318745,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,1,61.35,188.4884,5.239036467,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,2,47.85,147.021,4.990575434,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,3,38.04,116.8628,4.761000597,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,4,26.17,80.42173,4.387284413,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,5,17.58,54.03335,3.989601449,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,6,13.9,42.72404,3.754761759,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,7,10.22,31.41474,3.44727721,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,8,6.544,20.10543,3.000989928,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,9,4.458,13.69683,2.617164419,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,10,2.904,8.921786,2.188496151,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,11,1.963,6.03163,1.797017289,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,12,1.349,4.146746,1.42232393,no
224_2016-09-13,224,2016-09-13,2016,9,257,8:10:00,13,1.022,3.141474,1.144692117,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,0,100,568,6.342121419,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,0.5,65.14084507,370,5.913503006,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,1,53.6971831,305,5.720311777,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,2,34.33098592,195,5.272999559,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,3,19.54225352,111,4.709530201,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,4,13.02816901,74,4.304065093,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,5,9.154929577,52,3.951243719,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,6,6.690140845,38,3.63758616,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,7,4.577464789,26,3.258096538,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,8,3.169014085,18,2.890371758,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,9,2.288732394,13,2.564949357,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,10,1.795774648,10.2,2.32238772,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,11,1.338028169,7.6,2.028148247,no
224_2016-11-08,224,2016-11-08,2016,11,313,9:20:00,12,0.985915493,5.6,1.722766598,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,0,100,1536,7.336936914,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,0.5,66.86197917,1027,6.93439721,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,1,57.16145833,878,6.777646594,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,2,35.09114583,539,6.289715571,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,3,22.65625,348,5.85220248,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,4,15.88541667,244,5.497168225,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,5,10.22135417,157,5.056245805,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,6,6.901041667,106,4.663439094,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,7,4.427083333,68,4.219507705,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,8,2.864583333,44,3.784189634,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,9,2.018229167,31,3.433987204,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,10,1.3671875,21,3.044522438,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,11,0.911458333,14,2.63905733,no
224_2017-05-02,224,2017-05-02,2017,5,122,13:51:00,12,0.657552083,10.1,2.312535424,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,0,100,888.5,6.789534648,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,0.5,61.22678672,544,6.298949247,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,1,37.47889702,333,5.80814249,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,2,25.21102983,224,5.411646052,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,3,19.35846933,172,5.147494477,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,4,12.94316263,115,4.744932128,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,5,8.778840743,78,4.356708827,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,6,5.852560495,52,3.951243719,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,7,3.71412493,33,3.496507561,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,8,2.363534046,21,3.044522438,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,9,1.575689364,14,2.63905733,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,10,1.069217783,9.5,2.251291799,no
224_2017-05-16,224,2017-05-16,2017,5,136,8:17:00,11,0.720315138,6.4,1.85629799,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,0,100,166.5,5.114995309,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,0.5,66.06606607,110,4.700480366,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,1,58.25825826,97,4.574710979,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,2,34.83483483,58,4.060443011,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,3,27.62762763,46,3.828641396,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,4,20.42042042,34,3.526360525,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,5,15.01501502,25,3.218875825,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,6,10.81081081,18,2.890371758,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,7,7.687687688,12.8,2.549445171,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,8,4.444444444,7.4,2.00148,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,9,4.024024024,6.7,1.902107526,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,10,2.762762763,4.6,1.526056303,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,11,1.921921922,3.2,1.16315081,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,12,1.321321321,2.2,0.78845736,no
224_2017-05-30,224,2017-05-30,2017,5,150,8:23:00,13,0.900900901,1.5,0.405465108,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,0,100,799.5,6.683986532,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,0.5,64.41525954,515,6.244166901,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,1,51.53220763,412,6.021023349,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,2,34.52157598,276,5.620400866,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,3,24.3902439,195,5.272999559,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,4,20.63789869,165,5.105945474,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,5,16.2601626,130,4.86753445,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,6,11.63227017,93,4.532599493,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,7,8.505315822,68,4.219507705,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,8,6.253908693,50,3.912023005,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,9,4.627892433,37,3.610917913,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,10,3.377110694,27,3.295836866,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,11,2.376485303,19,2.944438979,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,12,1.751094434,14,2.63905733,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,13,1.188242652,9.5,2.251291799,no
224_2017-06-13,224,2017-06-13,2017,6,164,8:31:00,14,0.800500313,6.4,1.85629799,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,0,100,1871.5,7.534495527,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,0.5,75.0200374,1404,7.247080585,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,1,59.25728026,1109,7.011213987,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,2,44.40288539,831,6.722629795,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,3,35.74672722,669,6.50578406,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,4,27.25086829,510,6.234410726,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,5,22.49532461,421,6.042632834,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,6,17.09858402,320,5.768320996,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,7,12.28960727,230,5.438079309,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,8,8.442425862,158,5.062595033,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,9,6.839433609,128,4.852030264,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,10,5.183008282,97,4.574710979,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,11,3.205984504,60,4.094344562,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,12,2.190756078,41,3.713572067,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,13,1.709858402,32,3.465735903,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,14,1.175527652,22,3.091042453,no
224_2017-06-27,224,2017-06-27,2017,6,178,10:51:00,15,0.908362276,17,2.833213344,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,0,100,111,4.709530201,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,0.5,62.16,69,4.234106505,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,1,49.54,55,4.007333185,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,2,34.23,38,3.63758616,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,3,27.92,31,3.433987204,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,4,22.52,25,3.218875825,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,5,18.01,20,2.995732274,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,6,14.41,16,2.772588722,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,7,10.81,12,2.48490665,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,8,8.558,9.5,2.251291799,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,9,6.756,7.5,2.014903021,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,10,5.315,5.9,1.774952351,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,11,4.234,4.7,1.547562509,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,12,3.243,3.6,1.280933845,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,13,2.432,2.7,0.993251773,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,14,1.792,1.99,0.688134639,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,15,1.261,1.4,0.336472237,no
224_2017-07-11,224,2017-07-11,2017,7,192,8:20:00,16,0.891,0.99,-0.010050336,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,0,100,1514,7.322510434,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,0.5,89.4319683,1354,7.210818453,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,1,62.74768824,950,6.856461985,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,2,47.15984148,714,6.570882962,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,3,32.62879789,494,6.202535517,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,4,26.28797886,398,5.986452005,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,5,20.60766182,312,5.743003188,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,6,15.52179657,235,5.459585514,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,7,11.88903567,180,5.192956851,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,8,8.718626156,132,4.882801923,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,9,6.406869221,97,4.574710979,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,10,4.689564069,71,4.262679877,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,11,3.632760898,55,4.007333185,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,12,2.642007926,40,3.688879454,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,13,2.047556143,31,3.433987204,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,14,1.453104359,22,3.091042453,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,15,1.096433289,16.6,2.809402695,no
224_2017-08-01,224,2017-08-01,2017,8,213,11:02:00,16,0.71994716,10.9,2.388762789,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,0,100,1042,6.948897222,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,0.5,76.77543186,800,6.684611728,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,1,52.39923225,546,6.302618976,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,2,41.5547025,433,6.070737728,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,3,31.76583493,331,5.802118375,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,4,22.26487524,232,5.446737372,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,5,17.65834933,184,5.214935758,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,6,12.95585413,135,4.905274778,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,7,10.17274472,106,4.663439094,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,8,7.581573896,79,4.369447852,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,9,5.37428023,56,4.025351691,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,10,3.550863724,37,3.610917913,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,11,2.399232246,25,3.218875825,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,12,1.727447217,18,2.890371758,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,13,1.247600768,13,2.564949357,no
224_2017-08-15,224,2017-08-15,2017,8,227,8:17:00,14,0.959692898,10,2.302585093,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,0,100,1210,7.098375639,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,0.5,83.47107438,1010,6.91770561,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,1,70.24793388,850,6.745236349,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,2,48.76033058,590,6.380122537,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,3,35.95041322,435,6.075346031,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,4,27.19008264,329,5.796057751,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,5,23.14049587,280,5.634789603,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,6,16.28099174,197,5.283203729,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,7,13.55371901,164,5.099866428,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,8,9.173553719,111,4.709530201,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,9,6.859504132,83,4.418840608,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,10,4.462809917,54,3.988984047,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,11,3.223140496,39,3.663561646,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,12,2.231404959,27,3.295836866,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,13,1.570247934,19,2.944438979,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,14,1.157024793,14,2.63905733,no
224_2017-08-29,224,2017-08-29,2017,8,241,9:35:00,15,0.909090909,11,2.397895273,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,0,100,700.5,6.551794366,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,0.5,78.51534618,550,6.309918278,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,1,58.24411135,408,6.011267174,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,2,50.24982156,352,5.863631176,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,3,32.69093505,229,5.433722004,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,4,26.124197,183,5.209486153,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,5,18.55817273,130,4.86753445,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,6,14.2041399,99.5,4.600157644,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,7,12.06281228,84.5,4.436751534,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,8,8.665239115,60.7,4.105943698,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,9,6.638115632,46.5,3.839452313,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,10,4.525339044,31.7,3.456316681,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,11,2.89793005,20.3,3.010620886,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,12,2.141327623,15,2.708050201,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,13,1.541755889,10.8,2.379546134,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,14,1.094932191,7.67,2.037316615,no
224_2017-09-12,224,2017-09-12,2017,9,255,8:28:00,15,0.835117773,5.85,1.766441661,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,0,100,187,5.231108617,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,0.5,59.35828877,111,4.709530201,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,1,48.12834225,90,4.49980967,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,2,39.03743316,73,4.290459441,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,3,33.68983957,63,4.143134726,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,4,28.87700535,54,3.988984047,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,5,22.99465241,43,3.761200116,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,6,18.71657754,35,3.555348061,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,7,14.43850267,27,3.295836866,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,8,11.22994652,21,3.044522438,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,9,9.090909091,17,2.833213344,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,10,6.951871658,13,2.564949357,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,11,4.759358289,8.9,2.186051277,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,12,3.556149733,6.65,1.894616855,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,13,2.299465241,4.3,1.458615023,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,14,1.657754011,3.1,1.131402111,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,15,1.229946524,2.3,0.832909123,no
224_2017-09-26,224,2017-09-26,2017,9,269,8:18:00,16,0.962566845,1.8,0.587786665,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,0,100,744.5,6.612712852,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,0.5,72.66621894,541,6.293419279,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,1,50.63801209,377,5.932245187,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,2,41.23572868,307,5.726847748,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,3,28.20685024,210,5.347107531,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,4,18.93888516,141,4.94875989,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,5,13.83478845,103,4.634728988,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,6,10.61114842,79,4.369447852,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,7,7.051712559,52.5,3.96081317,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,8,5.18468771,38.6,3.653252276,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,9,3.868368032,28.8,3.360375387,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,10,2.84754869,21.2,3.054001182,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,11,2.269979852,16.9,2.827313622,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,12,1.59838818,11.9,2.4765384,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,13,1.276024177,9.5,2.251291799,no
224_2017-10-11,224,2017-10-11,2017,10,284,8:23:00,14,0.993955675,7.4,2.00148,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,0,100,400,5.991464547,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,0.5,82.25,329,5.796057751,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,1,62.75,251,5.525452939,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,2,39.25,157,5.056245805,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,3,34,136,4.912654886,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,4,26,104,4.644390899,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,5,20,80,4.382026635,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,6,14.5,58,4.060443011,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,7,11,44,3.784189634,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,8,7.75,31,3.433987204,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,9,5.5,22,3.091042453,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,10,4,16,2.772588722,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,11,2.75,11,2.397895273,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,12,1.75,7,1.945910149,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,13,1.25,5,1.609437912,no
224_2018-05-08,224,2018-05-08,2018,5,128,8:37:00,14,0.875,3.5,1.252762968,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,0,100,1476.5,7.297429701,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,0.5,67.99864545,1004,6.9117473,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,1,57.97494074,856,6.752270376,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,2,38.06298679,562,6.33150185,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,3,29.80020318,440,6.086774727,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,4,20.86014223,308,5.730099783,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,5,14.69691839,217,5.379897354,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,6,10.22688791,151,5.017279837,no
224_2018-05-22,224,2018-05-22,2018,5,142,8:20:00,7,7.991872672,118,4.770684624,no
